time,soft_flux,hard_flux
2026-06-24 19:32:52,14.0,164.0
2026-06-24 19:33:00,15.0,7.0
2026-06-24 19:33:07,23.0,158.0
2026-06-24 19:33:16,21.0,227.0
2026-06-24 19:33:23,17.0,220.0
2026-06-24 19:33:31,12.0,155.0
2026-06-24 19:33:40,18.0,171.0
2026-06-24 19:33:47,15.0,221.0
2026-06-24 19:33:56,19.0,158.0
2026-06-24 19:34:03,8.0,150.0
2026-06-24 19:34:11,10.0,276.0
2026-06-24 19:34:20,16.0,216.0
2026-06-24 19:34:35,14.0,165.0
2026-06-24 19:34:43,16.0,138.0
2026-06-24 19:34:51,9.0,199.0
2026-06-24 19:34:58,16.0,266.0
2026-06-24 19:35:15,20.0,172.0
2026-06-24 19:35:23,11.0,178.0
2026-06-24 19:35:31,12.0,169.0
2026-06-24 19:35:38,9.0,153.0
2026-06-24 19:35:47,14.0,229.0
2026-06-24 19:35:55,20.0,150.0
2026-06-24 19:36:02,9.0,226.0
2026-06-24 19:36:11,17.0,33.0
2026-06-24 19:36:12,18.0,152.0
2026-06-24 19:36:19,6.0,45.0
2026-06-24 19:36:34,9.0,7.0
2026-06-24 19:36:57,11.0,158.0
2026-06-24 19:37:21,16.0,221.0
2026-06-24 19:37:30,10.0,171.0
2026-06-24 19:37:45,14.0,82.0
2026-06-24 19:37:48,16.0,112.0
2026-06-24 19:37:51,10.0,136.0
2026-06-24 19:37:54,10.0,82.0
2026-06-24 19:37:59,9.0,227.0
2026-06-24 19:38:07,9.0,155.0
2026-06-24 19:38:15,12.0,183.0
2026-06-24 19:38:23,12.0,107.0
2026-06-24 19:38:31,16.0,41.0
2026-06-24 19:38:39,14.0,230.0
2026-06-24 19:38:55,17.0,187.0
2026-06-24 19:39:26,16.0,11.0
2026-06-24 19:39:27,13.0,19.0
2026-06-24 19:39:34,13.0,156.0
2026-06-24 19:39:42,15.0,178.0
2026-06-24 19:39:49,12.0,7.0
2026-06-24 19:39:57,17.0,96.0
2026-06-24 19:40:04,16.0,56.0
2026-06-24 19:40:05,18.0,171.0
2026-06-24 19:40:12,25.0,230.0
2026-06-24 19:40:20,15.0,207.0
2026-06-24 19:40:27,21.0,213.0
2026-06-24 19:40:35,17.0,170.0
2026-06-24 19:40:43,28.0,179.0
2026-06-24 19:40:51,17.0,166.0
2026-06-24 19:40:58,13.0,197.0
2026-06-24 19:41:07,14.0,192.0
2026-06-24 19:41:15,15.0,164.0
2026-06-24 19:41:31,12.0,183.0
2026-06-24 19:41:39,8.0,195.0
2026-06-24 19:42:11,11.0,222.0
2026-06-24 19:42:18,23.0,202.0
2026-06-24 19:42:26,13.0,176.0
2026-06-24 19:42:42,10.0,121.0
2026-06-24 19:42:51,21.0,272.0
2026-06-24 19:42:58,11.0,194.0
2026-06-24 19:43:15,10.0,170.0
2026-06-24 19:43:22,18.0,161.0
2026-06-24 19:43:30,14.0,272.0
2026-06-24 19:43:38,18.0,340.0
2026-06-24 19:43:55,10.0,129.0
2026-06-24 19:44:02,11.0,156.0
2026-06-24 19:44:10,16.0,144.0
2026-06-24 19:44:18,12.0,179.0
2026-06-24 19:44:26,16.0,148.0
2026-06-24 19:44:33,11.0,214.0
2026-06-24 19:44:42,14.0,150.0
2026-06-24 19:44:50,14.0,150.0
2026-06-24 19:44:58,14.0,215.0
2026-06-24 19:45:06,12.0,136.0
2026-06-24 19:45:08,8.0,15.0
2026-06-24 19:45:14,25.0,300.0
2026-06-24 19:45:22,15.0,105.0
2026-06-24 19:45:29,17.0,78.0
2026-06-24 19:45:35,6.0,229.0
2026-06-24 19:45:41,15.0,156.0
2026-06-24 19:45:49,9.0,140.0
2026-06-24 19:45:57,13.0,110.0
2026-06-24 19:46:05,14.0,181.0
2026-06-24 19:46:13,10.0,201.0
2026-06-24 19:46:20,13.0,89.0
2026-06-24 19:46:29,17.0,197.0
2026-06-24 19:46:36,10.0,207.0
2026-06-24 19:46:45,13.0,209.0
2026-06-24 19:46:49,11.0,56.0
2026-06-24 19:47:06,13.0,169.0
2026-06-24 19:47:14,10.0,210.0
2026-06-24 19:47:22,14.0,127.0
2026-06-24 19:47:38,12.0,238.0
2026-06-24 19:47:46,15.0,213.0
2026-06-24 19:47:53,12.0,145.0
2026-06-24 19:48:02,8.0,182.0
2026-06-24 19:48:09,14.0,14.0
2026-06-24 19:48:17,17.0,164.0
2026-06-24 19:48:25,12.0,158.0
2026-06-24 19:48:33,15.0,121.0
2026-06-24 19:48:41,19.0,160.0
2026-06-24 19:48:49,15.0,274.0
2026-06-24 19:48:57,18.0,204.0
2026-06-24 19:49:05,4.0,196.0
2026-06-24 19:49:21,10.0,171.0
2026-06-24 19:49:30,6.0,112.0
2026-06-24 19:49:41,15.0,234.0
2026-06-24 19:49:58,19.0,263.0
2026-06-24 19:50:05,25.0,198.0
2026-06-24 19:50:13,12.0,128.0
2026-06-24 19:50:19,10.0,96.0
2026-06-24 19:50:21,12.0,76.0
2026-06-24 19:50:27,10.0,278.0
2026-06-24 19:50:44,18.0,167.0
2026-06-24 19:50:57,9.0,198.0
2026-06-24 19:51:06,11.0,74.0
2026-06-24 19:51:09,14.0,144.0
2026-06-24 19:51:13,18.0,165.0
2026-06-24 19:51:25,13.0,20.0
2026-06-24 19:51:26,16.0,204.0
2026-06-24 19:51:32,17.0,240.0
2026-06-24 19:52:05,14.0,121.0
2026-06-24 19:52:13,15.0,195.0
2026-06-24 19:52:20,12.0,168.0
2026-06-24 19:52:29,11.0,226.0
2026-06-24 19:52:36,12.0,169.0
2026-06-24 19:52:44,8.0,230.0
2026-06-24 19:53:00,14.0,207.0
2026-06-24 19:53:16,13.0,74.0
2026-06-24 19:53:17,2.0,169.0
2026-06-24 19:53:30,14.0,196.0
2026-06-24 19:53:46,8.0,172.0
2026-06-24 19:53:54,12.0,180.0
2026-06-24 19:54:02,11.0,7.0
2026-06-24 19:54:10,10.0,164.0
2026-06-24 19:54:18,11.0,7.0
2026-06-24 19:54:25,13.0,86.0
2026-06-24 19:54:28,16.0,71.0
2026-06-24 19:54:39,15.0,190.0
2026-06-24 19:55:02,12.0,9.0
2026-06-24 19:55:11,20.0,122.0
2026-06-24 19:55:19,14.0,154.0
2026-06-24 19:55:27,16.0,201.0
2026-06-24 19:55:35,23.0,261.0
2026-06-24 19:55:51,15.0,218.0
2026-06-24 19:56:05,19.0,254.0
2026-06-24 19:56:22,11.0,163.0
2026-06-24 19:56:30,12.0,135.0
2026-06-24 19:56:37,13.0,170.0
2026-06-24 19:56:45,14.0,243.0
2026-06-24 19:56:53,25.0,144.0
2026-06-24 19:57:01,9.0,161.0
2026-06-24 19:57:17,12.0,184.0
2026-06-24 19:57:33,15.0,245.0
2026-06-24 19:57:41,15.0,206.0
2026-06-24 19:57:49,13.0,202.0
2026-06-24 19:58:20,17.0,86.0
2026-06-24 19:58:21,18.0,112.0
2026-06-24 19:58:36,20.0,206.0
2026-06-24 19:58:44,14.0,7.0
2026-06-24 19:59:00,12.0,125.0
2026-06-24 19:59:08,9.0,211.0
2026-06-24 19:59:14,19.0,202.0
2026-06-24 19:59:29,11.0,191.0
2026-06-24 19:59:38,13.0,9.0
2026-06-24 19:59:46,11.0,177.0
2026-06-24 19:59:54,12.0,141.0
2026-06-24 20:00:10,16.0,152.0
2026-06-24 20:00:18,18.0,206.0
2026-06-24 20:00:26,6.0,147.0
2026-06-24 20:00:34,6.0,191.0
2026-06-24 20:01:05,6.0,207.0
2026-06-24 20:01:14,14.0,221.0
2026-06-24 20:01:22,17.0,9.0
2026-06-24 20:01:29,16.0,147.0
2026-06-24 20:01:37,22.0,157.0
2026-06-24 20:01:45,16.0,173.0
2026-06-24 20:02:01,20.0,184.0
2026-06-24 20:02:09,17.0,188.0
2026-06-24 20:02:17,17.0,198.0
2026-06-24 20:02:25,11.0,71.0
2026-06-24 20:02:26,20.0,115.0
2026-06-24 20:02:32,21.0,186.0
2026-06-24 20:02:40,15.0,134.0
2026-06-24 20:02:47,17.0,63.0
2026-06-24 20:02:56,19.0,57.0
2026-06-24 20:03:03,11.0,242.0
2026-06-24 20:03:12,13.0,139.0
2026-06-24 20:03:27,20.0,58.0
2026-06-24 20:03:35,21.0,40.0
2026-06-24 20:03:39,14.0,208.0
2026-06-24 20:03:50,24.0,36.0
2026-06-24 20:03:52,15.0,280.0
2026-06-24 20:03:56,20.0,46.0
2026-06-24 20:03:57,15.0,234.0
2026-06-24 20:04:04,8.0,11.0
2026-06-24 20:04:20,14.0,8.0
2026-06-24 20:04:21,19.0,29.0
2026-06-24 20:04:26,15.0,101.0
2026-06-24 20:04:34,9.0,32.0
2026-06-24 20:04:40,12.0,160.0
2026-06-24 20:04:47,14.0,10.0
2026-06-24 20:05:04,14.0,96.0
2026-06-24 20:05:11,8.0,194.0
2026-06-24 20:05:20,19.0,203.0
2026-06-24 20:05:27,11.0,183.0
2026-06-24 20:05:36,17.0,208.0
2026-06-24 20:05:43,17.0,213.0
2026-06-24 20:05:52,15.0,225.0
2026-06-24 20:06:15,17.0,211.0
2026-06-24 20:06:23,11.0,23.0
2026-06-24 20:06:24,18.0,121.0
2026-06-24 20:06:30,15.0,82.0
2026-06-24 20:06:31,19.0,168.0
2026-06-24 20:06:38,16.0,249.0
2026-06-24 20:06:47,8.0,230.0
2026-06-24 20:07:03,13.0,216.0
2026-06-24 20:07:11,12.0,138.0
2026-06-24 20:07:19,10.0,162.0
2026-06-24 20:07:27,15.0,198.0
2026-06-24 20:07:35,12.0,182.0
2026-06-24 20:07:42,14.0,13.0
2026-06-24 20:07:44,11.0,184.0
2026-06-24 20:08:13,12.0,175.0
2026-06-24 20:08:37,10.0,277.0
2026-06-24 20:08:53,6.0,199.0
2026-06-24 20:09:01,20.0,212.0
2026-06-24 20:09:09,14.0,251.0
2026-06-24 20:09:56,13.0,34.0
2026-06-24 20:10:04,13.0,100.0
2026-06-24 20:10:08,14.0,184.0
2026-06-24 20:10:24,14.0,162.0
2026-06-24 20:10:32,12.0,155.0
2026-06-24 20:10:40,15.0,165.0
2026-06-24 20:10:48,13.0,272.0
2026-06-24 20:10:56,13.0,208.0
2026-06-24 20:11:12,7.0,168.0
2026-06-24 20:11:19,14.0,152.0
2026-06-24 20:11:36,15.0,110.0
2026-06-24 20:11:44,18.0,271.0
2026-06-24 20:11:52,9.0,224.0
2026-06-24 20:12:14,11.0,15.0
2026-06-24 20:12:16,12.0,182.0
2026-06-24 20:12:30,13.0,196.0
2026-06-24 20:12:37,10.0,144.0
2026-06-24 20:12:45,12.0,180.0
2026-06-24 20:12:53,8.0,210.0
2026-06-24 20:13:01,6.0,162.0
2026-06-24 20:13:09,9.0,176.0
2026-06-24 20:13:17,15.0,83.0
2026-06-24 20:13:24,14.0,226.0
2026-06-24 20:13:31,9.0,207.0
2026-06-24 20:13:39,13.0,117.0
2026-06-24 20:13:55,14.0,197.0
2026-06-24 20:14:11,14.0,266.0
2026-06-24 20:14:19,18.0,170.0
2026-06-24 20:14:35,11.0,126.0
2026-06-24 20:14:43,14.0,124.0
2026-06-24 20:14:51,10.0,166.0
2026-06-24 20:14:59,9.0,167.0
2026-06-24 20:15:06,13.0,196.0
2026-06-24 20:15:15,10.0,174.0
2026-06-24 20:15:23,11.0,156.0
2026-06-24 20:15:31,20.0,216.0
2026-06-24 20:15:47,9.0,186.0
2026-06-24 20:15:55,18.0,177.0
2026-06-24 20:16:03,11.0,62.0
2026-06-24 20:16:55,11.0,183.0
2026-06-24 20:17:09,10.0,131.0
2026-06-24 20:17:12,12.0,123.0
2026-06-24 20:17:42,9.0,174.0
2026-06-24 20:17:49,4.0,127.0
2026-06-24 20:17:57,11.0,176.0
2026-06-24 20:18:06,19.0,141.0
2026-06-24 20:18:21,9.0,172.0
2026-06-24 20:18:29,15.0,126.0
2026-06-24 20:18:37,6.0,186.0
2026-06-24 20:18:46,15.0,180.0
2026-06-24 20:18:53,13.0,159.0
2026-06-24 20:19:01,14.0,188.0
2026-06-24 20:19:10,13.0,164.0
2026-06-24 20:19:17,10.0,185.0
2026-06-24 20:19:25,13.0,181.0
2026-06-24 20:19:41,13.0,128.0
2026-06-24 20:20:21,9.0,149.0
2026-06-24 20:20:37,10.0,241.0
2026-06-24 20:20:45,12.0,108.0
2026-06-24 20:20:53,20.0,56.0
2026-06-24 20:21:01,6.0,88.0
2026-06-24 20:21:16,8.0,141.0
2026-06-24 20:21:31,6.0,43.0
2026-06-24 20:21:37,18.0,13.0
2026-06-24 20:21:39,11.0,174.0
2026-06-24 20:21:45,12.0,201.0
2026-06-24 20:22:10,15.0,45.0
2026-06-24 20:22:17,10.0,333.0
2026-06-24 20:22:32,15.0,7.0
2026-06-24 20:22:56,13.0,149.0
2026-06-24 20:23:05,14.0,176.0
2026-06-24 20:23:18,14.0,75.0
2026-06-24 20:23:21,13.0,130.0
2026-06-24 20:23:34,15.0,164.0
2026-06-24 20:23:43,15.0,180.0
2026-06-24 20:23:50,14.0,236.0
2026-06-24 20:23:58,10.0,119.0
2026-06-24 20:24:07,14.0,175.0
2026-06-24 20:24:14,13.0,305.0
2026-06-24 20:24:17,20.0,12.0
2026-06-24 20:24:27,17.0,137.0
2026-06-24 20:24:35,18.0,209.0
2026-06-24 20:24:42,13.0,172.0
2026-06-24 20:24:51,10.0,7.0
2026-06-24 20:24:59,16.0,205.0
2026-06-24 20:25:07,16.0,232.0
2026-06-24 20:25:14,10.0,170.0
2026-06-24 20:25:23,16.0,42.0
2026-06-24 20:25:30,21.0,264.0
2026-06-24 20:25:38,22.0,101.0
2026-06-24 20:25:45,25.0,84.0
2026-06-24 20:25:46,12.0,129.0
2026-06-24 20:25:54,9.0,176.0
2026-06-24 20:26:01,17.0,65.0
2026-06-24 20:26:02,25.0,106.0
2026-06-24 20:26:09,16.0,196.0
2026-06-24 20:26:18,17.0,21.0
2026-06-24 20:26:28,20.0,24.0
2026-06-24 20:26:38,16.0,231.0
2026-06-24 20:26:44,19.0,102.0
2026-06-24 20:26:46,21.0,161.0
2026-06-24 20:26:53,17.0,169.0
2026-06-24 20:26:59,20.0,61.0
2026-06-24 20:27:01,16.0,116.0
2026-06-24 20:27:07,24.0,144.0
2026-06-24 20:27:14,23.0,228.0
2026-06-24 20:27:21,28.0,180.0
2026-06-24 20:27:29,24.0,219.0
2026-06-24 20:27:37,23.0,8.0
2026-06-24 20:27:38,20.0,46.0
2026-06-24 20:27:43,19.0,82.0
2026-06-24 20:27:48,20.0,147.0
2026-06-24 20:27:57,17.0,207.0
2026-06-24 20:28:05,28.0,18.0
2026-06-24 20:28:13,25.0,203.0
2026-06-24 20:28:20,27.0,40.0
2026-06-24 20:28:27,23.0,16.0
2026-06-24 20:28:35,24.0,262.0
2026-06-24 20:28:43,19.0,21.0
2026-06-24 20:28:51,31.0,25.0
2026-06-24 20:29:00,26.0,185.0
2026-06-24 20:29:07,23.0,7.0
2026-06-24 20:29:22,29.0,16.0
2026-06-24 20:29:30,27.0,16.0
2026-06-24 20:29:38,26.0,134.0
2026-06-24 20:29:45,21.0,167.0
2026-06-24 20:29:54,18.0,143.0
2026-06-24 20:30:02,22.0,135.0
2026-06-24 20:30:10,23.0,265.0
2026-06-24 20:30:18,24.0,13.0
2026-06-24 20:30:25,23.0,206.0
2026-06-24 20:30:33,24.0,11.0
2026-06-24 20:30:41,24.0,15.0
2026-06-24 20:30:49,29.0,284.0
2026-06-24 20:30:57,39.0,12.0
2026-06-24 20:31:12,30.0,110.0
2026-06-24 20:31:21,27.0,169.0
2026-06-24 20:31:29,29.0,129.0
2026-06-24 20:31:37,32.0,10.0
2026-06-24 20:31:45,29.0,184.0
2026-06-24 20:31:53,29.0,122.0
2026-06-24 20:32:09,29.0,181.0
2026-06-24 20:32:16,34.0,122.0
2026-06-24 20:32:24,25.0,164.0
2026-06-24 20:32:32,28.0,7.0
2026-06-24 20:32:41,30.0,187.0
2026-06-24 20:32:47,24.0,83.0
2026-06-24 20:32:55,23.0,231.0
2026-06-24 20:33:03,18.0,188.0
2026-06-24 20:33:10,26.0,176.0
2026-06-24 20:33:19,23.0,172.0
2026-06-24 20:33:27,39.0,212.0
2026-06-24 20:33:35,30.0,164.0
2026-06-24 20:33:43,24.0,201.0
2026-06-24 20:33:51,16.0,203.0
2026-06-24 20:33:59,21.0,158.0
2026-06-24 20:34:07,25.0,9.0
2026-06-24 20:34:15,21.0,239.0
2026-06-24 20:34:23,26.0,131.0
2026-06-24 20:34:31,19.0,172.0
2026-06-24 20:34:39,33.0,174.0
2026-06-24 20:34:46,21.0,8.0
2026-06-24 20:34:53,29.0,77.0
2026-06-24 20:35:01,26.0,8.0
2026-06-24 20:35:09,23.0,11.0
2026-06-24 20:35:17,20.0,70.0
2026-06-24 20:35:24,17.0,12.0
2026-06-24 20:35:32,28.0,246.0
2026-06-24 20:35:56,19.0,164.0
2026-06-24 20:36:04,21.0,70.0
2026-06-24 20:36:05,26.0,77.0
2026-06-24 20:36:10,25.0,89.0
2026-06-24 20:36:12,22.0,163.0
2026-06-24 20:36:18,20.0,7.0
2026-06-24 20:36:26,26.0,156.0
2026-06-24 20:36:41,22.0,240.0
2026-06-24 20:36:49,20.0,48.0
2026-06-24 20:36:50,27.0,123.0
2026-06-24 20:37:04,16.0,129.0
2026-06-24 20:37:12,31.0,191.0
2026-06-24 20:37:20,23.0,128.0
2026-06-24 20:37:28,21.0,44.0
2026-06-24 20:37:33,27.0,111.0
2026-06-24 20:37:49,21.0,137.0
2026-06-24 20:37:57,23.0,185.0
2026-06-24 20:38:05,18.0,201.0
2026-06-24 20:38:13,25.0,120.0
2026-06-24 20:38:21,28.0,165.0
2026-06-24 20:38:35,24.0,242.0
2026-06-24 20:38:51,27.0,133.0
2026-06-24 20:39:07,20.0,166.0
2026-06-24 20:39:15,18.0,168.0
2026-06-24 20:39:31,25.0,76.0
2026-06-24 20:39:39,26.0,186.0
2026-06-24 20:39:46,21.0,133.0
2026-06-24 20:40:01,15.0,147.0
2026-06-24 20:40:10,18.0,150.0
2026-06-24 20:40:18,20.0,214.0
2026-06-24 20:40:26,14.0,216.0
2026-06-24 20:40:34,21.0,182.0
2026-06-24 20:40:42,17.0,191.0
2026-06-24 20:40:49,14.0,123.0
2026-06-24 20:41:05,22.0,161.0
2026-06-24 20:41:29,22.0,181.0
2026-06-24 20:41:37,18.0,8.0
2026-06-24 20:41:45,18.0,135.0
2026-06-24 20:42:00,22.0,161.0
2026-06-24 20:42:09,17.0,65.0
2026-06-24 20:42:10,17.0,109.0
2026-06-24 20:42:17,23.0,200.0
2026-06-24 20:42:24,27.0,191.0
2026-06-24 20:42:48,31.0,170.0
2026-06-24 20:42:56,23.0,210.0
2026-06-24 20:43:02,28.0,35.0
2026-06-24 20:43:03,11.0,324.0
2026-06-24 20:43:09,19.0,180.0
2026-06-24 20:43:42,15.0,137.0
2026-06-24 20:43:49,29.0,205.0
2026-06-24 20:43:57,11.0,284.0
2026-06-24 20:44:13,15.0,121.0
2026-06-24 20:44:22,22.0,173.0
2026-06-24 20:44:29,17.0,170.0
2026-06-24 20:44:53,20.0,7.0
2026-06-24 20:45:01,16.0,174.0
2026-06-24 20:45:10,22.0,191.0
2026-06-24 20:45:25,16.0,217.0
2026-06-24 20:45:33,16.0,8.0
2026-06-24 20:45:41,15.0,126.0
2026-06-24 20:45:43,28.0,65.0
2026-06-24 20:45:54,16.0,202.0
2026-06-24 20:46:01,19.0,79.0
2026-06-24 20:46:09,20.0,128.0
2026-06-24 20:46:17,20.0,151.0
2026-06-24 20:46:23,17.0,201.0
2026-06-24 20:46:39,21.0,183.0
2026-06-24 20:46:47,16.0,224.0
2026-06-24 20:46:56,20.0,97.0
2026-06-24 20:47:03,25.0,136.0
2026-06-24 20:47:09,21.0,217.0
2026-06-24 20:47:17,16.0,189.0
2026-06-24 20:47:41,13.0,206.0
2026-06-24 20:47:49,23.0,157.0
2026-06-24 20:47:58,9.0,199.0
2026-06-24 20:48:05,19.0,197.0
2026-06-24 20:48:13,23.0,176.0
2026-06-24 20:48:37,15.0,291.0
2026-06-24 20:48:50,18.0,95.0
2026-06-24 20:48:52,15.0,52.0
2026-06-24 20:49:14,13.0,201.0
2026-06-24 20:49:23,12.0,168.0
2026-06-24 20:49:30,19.0,43.0
2026-06-24 20:49:31,10.0,222.0
2026-06-24 20:49:37,22.0,192.0
2026-06-24 20:49:46,15.0,138.0
2026-06-24 20:50:02,19.0,223.0
2026-06-24 20:50:26,18.0,31.0
2026-06-24 20:50:28,19.0,127.0
2026-06-24 20:50:32,18.0,97.0
2026-06-24 20:50:39,17.0,227.0
2026-06-24 20:50:45,30.0,117.0
2026-06-24 20:50:47,13.0,41.0
2026-06-24 20:50:54,19.0,194.0
2026-06-24 20:51:02,13.0,150.0
2026-06-24 20:51:10,19.0,200.0
2026-06-24 20:51:25,20.0,134.0
2026-06-24 20:51:42,22.0,159.0
2026-06-24 20:51:50,17.0,50.0
2026-06-24 20:51:51,19.0,118.0
2026-06-24 20:51:57,19.0,109.0
2026-06-24 20:52:13,17.0,196.0
2026-06-24 20:52:20,12.0,214.0
2026-06-24 20:52:28,25.0,169.0
2026-06-24 20:52:37,13.0,133.0
2026-06-24 20:52:44,16.0,123.0
2026-06-24 20:52:52,11.0,32.0
2026-06-24 20:52:53,20.0,132.0
2026-06-24 20:52:59,17.0,142.0
2026-06-24 20:53:07,9.0,228.0
2026-06-24 20:53:23,19.0,123.0
2026-06-24 20:53:39,20.0,176.0
2026-06-24 20:53:47,18.0,67.0
2026-06-24 20:53:53,17.0,95.0
2026-06-24 20:54:01,18.0,218.0
2026-06-24 20:54:24,11.0,111.0
2026-06-24 20:54:41,13.0,200.0
2026-06-24 20:54:48,6.0,196.0
2026-06-24 20:55:04,20.0,157.0
2026-06-24 20:55:10,11.0,137.0
2026-06-24 20:55:18,15.0,149.0
2026-06-24 20:55:42,14.0,123.0
2026-06-24 20:56:06,13.0,217.0
2026-06-24 20:56:46,13.0,225.0
2026-06-24 20:56:56,18.0,8.0
2026-06-24 20:57:02,15.0,144.0
2026-06-24 20:57:17,15.0,8.0
2026-06-24 20:57:24,16.0,162.0
2026-06-24 20:57:40,13.0,163.0
2026-06-24 20:57:48,17.0,162.0
2026-06-24 20:58:20,19.0,173.0
2026-06-24 20:58:44,22.0,40.0
2026-06-24 20:58:46,22.0,124.0
2026-06-24 20:58:51,20.0,208.0
2026-06-24 20:58:58,27.0,147.0
2026-06-24 20:59:07,12.0,157.0
2026-06-24 20:59:11,18.0,140.0
2026-06-24 20:59:19,17.0,7.0
2026-06-24 20:59:20,12.0,16.0
2026-06-24 20:59:27,14.0,222.0
2026-06-24 20:59:34,23.0,58.0
2026-06-24 20:59:35,9.0,115.0
2026-06-24 20:59:43,18.0,23.0
2026-06-24 20:59:50,26.0,174.0
2026-06-24 20:59:59,34.0,164.0
2026-06-24 21:00:06,31.0,20.0
2026-06-24 21:00:14,22.0,27.0
2026-06-24 21:00:22,28.0,18.0
2026-06-24 21:00:30,38.0,142.0
2026-06-24 21:00:38,40.0,135.0
2026-06-24 21:00:46,35.0,170.0
2026-06-24 21:00:54,39.0,17.0
2026-06-24 21:01:02,33.0,197.0
2026-06-24 21:01:09,24.0,17.0
2026-06-24 21:01:18,24.0,11.0
2026-06-24 21:01:26,38.0,84.0
2026-06-24 21:01:34,32.0,189.0
2026-06-24 21:01:42,28.0,149.0
2026-06-24 21:01:50,40.0,12.0
2026-06-24 21:01:59,31.0,129.0
2026-06-24 21:02:05,28.0,242.0
2026-06-24 21:02:13,24.0,228.0
2026-06-24 21:02:21,34.0,45.0
2026-06-24 21:02:22,33.0,109.0
2026-06-24 21:02:35,40.0,210.0
2026-06-24 21:02:43,24.0,118.0
2026-06-24 21:02:51,35.0,274.0
2026-06-24 21:02:59,22.0,235.0
2026-06-24 21:03:06,19.0,160.0
2026-06-24 21:03:14,29.0,92.0
2026-06-24 21:03:15,24.0,229.0
2026-06-24 21:03:22,23.0,199.0
2026-06-24 21:03:30,21.0,7.0
2026-06-24 21:03:38,25.0,194.0
2026-06-24 21:03:46,24.0,163.0
2026-06-24 21:04:09,19.0,144.0
2026-06-24 21:04:18,25.0,248.0
2026-06-24 21:04:25,25.0,153.0
2026-06-24 21:04:33,18.0,164.0
2026-06-24 21:04:42,13.0,87.0
2026-06-24 21:04:48,27.0,115.0
2026-06-24 21:04:57,23.0,180.0
2026-06-24 21:05:12,23.0,291.0
2026-06-24 21:05:20,26.0,108.0
2026-06-24 21:05:28,15.0,216.0
2026-06-24 21:05:52,18.0,151.0
2026-06-24 21:05:59,24.0,195.0
2026-06-24 21:06:08,29.0,258.0
2026-06-24 21:06:15,21.0,180.0
2026-06-24 21:06:24,23.0,195.0
2026-06-24 21:06:32,33.0,242.0
2026-06-24 21:06:48,18.0,145.0
2026-06-24 21:06:56,30.0,85.0
2026-06-24 21:07:03,23.0,125.0
2026-06-24 21:07:05,20.0,22.0
2026-06-24 21:07:09,16.0,29.0
2026-06-24 21:07:11,24.0,225.0
2026-06-24 21:07:16,22.0,93.0
2026-06-24 21:07:23,22.0,29.0
2026-06-24 21:07:48,17.0,163.0
2026-06-24 21:08:03,15.0,217.0
2026-06-24 21:08:12,15.0,203.0
2026-06-24 21:08:19,20.0,11.0
2026-06-24 21:08:20,15.0,293.0
2026-06-24 21:08:27,20.0,167.0
2026-06-24 21:08:43,22.0,9.0
2026-06-24 21:08:58,25.0,10.0
2026-06-24 21:09:14,22.0,60.0
2026-06-24 21:09:21,18.0,37.0
2026-06-24 21:09:34,15.0,63.0
2026-06-24 21:09:36,15.0,145.0
2026-06-24 21:09:43,24.0,152.0
2026-06-24 21:09:51,23.0,210.0
2026-06-24 21:09:59,23.0,186.0
2026-06-24 21:10:13,21.0,202.0
2026-06-24 21:10:22,24.0,178.0
2026-06-24 21:10:31,15.0,180.0
2026-06-24 21:10:35,17.0,174.0
2026-06-24 21:10:37,15.0,59.0
2026-06-24 21:10:44,25.0,154.0
2026-06-24 21:10:52,29.0,244.0
2026-06-24 21:11:01,20.0,209.0
2026-06-24 21:11:09,21.0,7.0
2026-06-24 21:11:16,11.0,45.0
2026-06-24 21:11:23,31.0,139.0
2026-06-24 21:11:31,22.0,193.0
2026-06-24 21:11:39,20.0,178.0
2026-06-24 21:11:47,23.0,136.0
2026-06-24 21:11:55,25.0,123.0
2026-06-24 21:12:03,22.0,86.0
2026-06-24 21:12:07,16.0,57.0
2026-06-24 21:12:10,16.0,96.0
2026-06-24 21:12:14,24.0,82.0
2026-06-24 21:12:22,20.0,146.0
2026-06-24 21:12:30,13.0,267.0
2026-06-24 21:12:38,14.0,135.0
2026-06-24 21:12:54,9.0,181.0
2026-06-24 21:13:10,15.0,164.0
2026-06-24 21:13:18,19.0,234.0
2026-06-24 21:13:26,16.0,187.0
2026-06-24 21:13:34,18.0,130.0
2026-06-24 21:13:49,16.0,190.0
2026-06-24 21:13:57,19.0,226.0
2026-06-24 21:14:15,11.0,39.0
2026-06-24 21:14:27,20.0,169.0
2026-06-24 21:14:35,18.0,173.0
2026-06-24 21:14:42,18.0,194.0
2026-06-24 21:14:59,14.0,68.0
2026-06-24 21:15:00,16.0,94.0
2026-06-24 21:15:05,27.0,185.0
2026-06-24 21:15:11,11.0,152.0
2026-06-24 21:15:19,12.0,169.0
2026-06-24 21:15:35,17.0,148.0
2026-06-24 21:15:42,17.0,248.0
2026-06-24 21:15:51,19.0,293.0
2026-06-24 21:16:00,18.0,42.0
2026-06-24 21:16:07,18.0,184.0
2026-06-24 21:16:16,22.0,131.0
2026-06-24 21:16:23,18.0,70.0
2026-06-24 21:16:30,25.0,145.0
2026-06-24 21:16:37,21.0,120.0
2026-06-24 21:16:45,13.0,250.0
2026-06-24 21:17:09,22.0,131.0
2026-06-24 21:17:17,12.0,180.0
